stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
4255,54209,EB E 29 ST FS WILLIAM AV,E 29 ST @ WILLIAM AV,49.335456,-123.050024,2, ,0, 
4256,54210,EB E 29 ST FS SNT CHRISTOPHERS RD,E 29 ST @ SNT CHRISTOPHERS RD,49.335413,-123.045533,2, ,0, 
4257,54211,EB E 29 ST FS FROMME RD,E 29 ST @ FROMME RD,49.335409,-123.043403,2, ,0, 
4260,54214,EB PETERS RD NS HENDERSON AV,PETERS RD @ HENDERSON AV,49.341601,-123.026036,2, ,0, 
4261,54215,EB PETERS RD NS DUVAL RD,PETERS RD @ DUVAL RD,49.341550,-123.022336,2, ,0, 
4262,54216,SB DUVAL RD FS WESTOVER RD,DUVAL RD @ WESTOVER RD,49.338788,-123.022362,2, ,0, 
4263,54217,SB DUVAL RD FS DRAYCOTT RD,DUVAL RD @ DRAYCOTT RD,49.336554,-123.022446,2, ,0, 
4264,54218,WB ROSS RD AT 1700 BLOCK,ROSS RD @ 1700 BLOCK,49.336009,-123.025224,2, ,0, 
4265,54219,SB HOSKINS RD FS ROSS RD,HOSKINS RD @ ROSS RD,49.335675,-123.027665,2, ,0, 
4266,54220,SB HOSKINS RD FS KILMARNOCK CRES N,HOSKINS RD @ KILMARNOCK CRES,49.333452,-123.026825,2, ,0, 
4267,54221,SB HOSKINS RD FS TORQUAY AV,HOSKINS RD @ TORQUAY AV,49.330361,-123.027026,2, ,0, 
4268,54222,SB HOSKINS RD FS KILMARNOCK CRES S,HOSKINS RD @ KILMARNOCK CRES,49.329047,-123.027250,2, ,0, 
4269,54223,SB HOSKINS RD AT GREENOCK PL,HOSKINS RD @ GREENOCK PL,49.326775,-123.028269,2, ,0, 
4270,54224,SB ARBORLYNN DR FS HOSKINS RD,ARBORLYNN DR @ HOSKINS RD,49.324153,-123.030304,2, ,0, 
4271,54225,SB ARBORLYNN DR FS AVONLYNN CRES,ARBORLYNN DR @ AVONLYNN CRES,49.321740,-123.032760,2, ,0, 
4272,54226,SB ARBORLYNN DR FS APPIN RD,ARBORLYNN DR @ APPIN RD,49.318717,-123.034914,2, ,0, 
4274,54227,NB ARBORLYNN DR FS MOUNTAIN HWY,ARBORLYNN DR @ MOUNTAIN HWY,49.317028,-123.035922,2, ,0, 
4275,54228,NB ARBORLYNN DR FS APPIN RD,ARBORLYNN DR @ APPIN RD,49.319247,-123.034524,2, ,0, 
4276,54229,NB ARBORLYNN DR AT AVONLYNN CRES,ARBORLYNN DR @ AVONLYNN CRES,49.320397,-123.033933,2, ,0, 
4277,54230,NB ARBORLYNN DR NS HOSKINS RD,ARBORLYNN DR @ HOSKINS RD,49.324957,-123.029860,2, ,0, 
4278,54231,NB HOSKINS RD NS GREENOCK PL,HOSKINS RD @ GREENOCK PL,49.326574,-123.028268,2, ,0, 
4279,54232,NB HOSKINS RD AT KILMARNOCK CRES S,HOSKINS RD @ KILMARNOCK CRES,49.329367,-123.026953,2, ,0, 
4280,54233,NB HOSKINS RD FS TORQUAY AV,HOSKINS RD @ TORQUAY AV,49.330827,-123.026445,2, ,0, 
4281,54234,NB HOSKINS RD FS WEMBLEY DR,HOSKINS RD @ WEMBLEY DR,49.333307,-123.026445,2, ,0, 
4282,54235,EB ROSS RD FS HOSKINS RD,ROSS RD @ HOSKINS RD,49.335877,-123.027150,2, ,0, 
4283,54236,EB ROSS RD NS WEMBLEY DR,ROSS RD @ WEMBLEY DR,49.335804,-123.023242,2, ,0, 
4284,54237,NB DUVAL RD FS ROBINSON RD,DUVAL RD @ ROBINSON RD,49.337484,-123.022057,2, ,0, 
4285,54238,NB DUVAL RD FS WESTOVER RD,DUVAL RD @ WESTOVER RD,49.339354,-123.022080,2, ,0, 
4286,54239,WB PETERS RD FS DUVAL RD,PETERS RD @ DUVAL RD,49.341714,-123.022513,2, ,0, 
4287,54240,WB PETERS RD FS HENDERSON AV,PETERS RD @ HENDERSON AV,49.341769,-123.026191,2, ,0, 
4288,54241,WB E 29 ST FS FROMME RD,E 29 ST @ FROMME RD,49.335580,-123.044245,2, ,0, 
4289,54242,WB E 29 ST FS SNT CHRISTOPHERS RD,E 29 ST @ SNT CHRISTOPHERS RD,49.335585,-123.046049,2, ,0, 
4290,54243,WB E 29 ST FS WILLIAM AV,E 29 ST @ WILLIAM AV,49.335627,-123.050866,2, ,0, 
4291,54244,WB E 29 ST FS ROYAL AV,E 29 ST @ ROYAL AV,49.335653,-123.055100,2, ,0, 
4292,54245,WB E 29 ST AT SOMERSET ST,E 29 ST @ SOMERSET ST,49.335679,-123.058994,2, ,0, 
4293,54246,WB E 29 ST FS SNT ANDREWS AV,E 29 ST @ SNT ANDREWS AV,49.335714,-123.066484,2, ,0, 
4294,54247,WB E 29 ST FS SNT GEORGES AV,E 29 ST @ SNT GEORGES AV,49.335734,-123.069279,2, ,0, 
4295,54248,SB LONSDALE AV FS W 29 ST,LONSDALE AV @ W 29 ST,49.335362,-123.072140,2, ,0, 
4296,54249,SB LONSDALE AV FS W 27 ST,LONSDALE AV @ W 27 ST,49.333830,-123.072172,2, ,0, 
4297,54250,SB LONSDALE AV FS W 23 ST,LONSDALE AV @ W 23 ST,49.329946,-123.072270,2, ,0, 
4298,54251,SB LONSDALE AV FS W 21 ST,LONSDALE AV @ W 21 ST,49.327967,-123.072286,2, ,0, 
4299,54252,SB LONSDALE AV FS W 19 ST,LONSDALE AV @ W 19 ST,49.325934,-123.072342,2, ,0, 
4300,54253,SB LONSDALE AV FS W 17 ST,LONSDALE AV @ W 17 ST,49.323855,-123.072397,2, ,0, 
4301,54254,SB LONSDALE AV FS W 15 ST,LONSDALE AV @ W 15 ST,49.321776,-123.072452,2, ,0, 
4303,54256,NB LONSDALE AV FS E WINDSOR RD,LONSDALE AV @ E WINDSOR RD,49.338618,-123.071820,2, ,0, 
4304,54257,EB E OSBORNE RD FS LONSDALE AV,E OSBORNE RD @ LONSDALE AV,49.340050,-123.071489,2, ,0, 
4305,54258,EB E OSBORNE RD FS SNT GEORGES AV,E OSBORNE RD @ SNT GEORGES AV,49.340050,-123.068138,2, ,0, 
4306,54259,EB E OSBORNE RD FS SNT ANDREWS AV,E OSBORNE RD @ SNT ANDREWS AV,49.340033,-123.064338,2, ,0, 
4307,54260,EB E OSBORNE RD FS REGENT AV,E OSBORNE RD @ REGENT AV,49.340016,-123.060227,2, ,0, 
4308,54261,NB PRINCESS AV FS E OSBORNE RD,PRINCESS AV @ E OSBORNE RD,49.340369,-123.057732,2, ,0, 
4309,54262,NB PRINCESS AV NS WELLINGTON DR,PRINCESS AV @ WELLINGTON DR,49.342549,-123.057609,2, ,0, 
4310,54263,NB PRINCESS AV AT 3800 BLOCK,PRINCESS AV @ 3800 BLOCK,49.344339,-123.056506,2, ,0, 
4311,54264,NB PRINCESS AV FS REGAL CR,PRINCESS AV @ REGAL CR,49.344471,-123.054580,2, ,0, 
4312,54265,WB E BRAEMAR RD AT 700 BLOCK,E BRAEMAR RD @ 700 BLOCK,49.345522,-123.057368,2, ,0, 
4313,54266,WB E BRAEMAR RD AT REGENT AV,E BRAEMAR RD @ REGENT AV,49.345459,-123.060340,2, ,0, 
4314,54267,WB E BRAEMAR RD FS BRAEMAR PL,E BRAEMAR RD @ BRAEMAR PL,49.344512,-123.063442,2, ,0, 
4315,54268,WB E BRAEMAR RD AT 200 BLOCK,E BRAEMAR RD @ 200 BLOCK,49.343593,-123.066137,2, ,0, 
4316,54269,WB E BRAEMAR RD NS SNT GEORGES AV,E BRAEMAR RD @ SNT GEORGES AV,49.343323,-123.068266,2, ,0, 
4317,54270,NB LONSDALE AV FS E BRAEMAR RD,LONSDALE AV @ E BRAEMAR RD,49.343551,-123.071754,2, ,0, 
4318,54271,NB LONSDALE AV NS E ROCKLAND RD,LONSDALE AV @ E ROCKLAND RD,49.345037,-123.071736,2, ,0, 
4319,54272,SB PROSPECT RD FS W ROCKLAND RD,PROSPECT RD @ W ROCKLAND RD,49.344946,-123.073812,2, ,0, 
4321,54274,SB LONSDALE AV FS KENSINGTON CRES,LONSDALE AV @ KENSINGTON CRES,49.342100,-123.072031,2, ,0, 
4322,54275,SB LONSDALE AV FS CARISBROOKE CRES,LONSDALE AV @ CARISBROOKE CRES,49.341170,-123.072039,2, ,0, 
4323,54276,SB LONSDALE AV FS W OSBORNE RD,LONSDALE AV @ W OSBORNE RD,49.339848,-123.072045,2, ,0, 
4324,54277,SB LONSDALE AV FS W WINDSOR RD,LONSDALE AV @ W WINDSOR RD,49.338052,-123.072075,2, ,0, 
4325,54278,NB SNT GEORGES AV FS E 13 ST,SNT GEORGES AV @ E 13 ST,49.320208,-123.069120,2, ,0, 
4326,54279,WB W 3 ST FS CHESTERFIELD AV,W 3 ST @ CHESTERFIELD AV,49.315017,-123.080415,2, ,0, 
4327,54280,WB W 3 ST FS MAHON AV,W 3 ST @ MAHON AV,49.316339,-123.083502,2, ,0, 
4328,54281,WB W 3 ST NS FORBES AV,W 3 ST @ FORBES AV,49.317173,-123.085393,2, ,0, 
4329,54282,NB BEWICKE AV FS W KEITH RD,BEWICKE AV @ W KEITH RD,49.320438,-123.091259,2, ,0, 
4330,54283,NB BEWICKE AV FS W 16 ST,BEWICKE AV @ W 16 ST,49.323548,-123.091048,2, ,0, 
4331,54284,NB WESTVIEW DR FS LARSON RD,WESTVIEW DR @ LARSON RD,49.325431,-123.089391,2, ,0, 
4332,54285,NB WESTVIEW DR FS W 19 ST,WESTVIEW DR @ W 19 ST,49.326662,-123.089345,2, ,0, 
4334,54287,NB WESTVIEW DR NS W 23 ST,WESTVIEW DR @ W 23 ST,49.330239,-123.088078,2, ,0, 
4335,54288,NB WESTVIEW DR AT 2600 BLOCK,WESTVIEW DR @ 2600 BLOCK,49.333495,-123.087990,2, ,0, 
4336,54289,NB WESTVIEW DR FS W 28 ST,WESTVIEW DR @ W 28 ST,49.335501,-123.087975,2, ,0, 
4337,54290,GROUSE MOUNTAIN SKYRIDE,BUS STOP @ GROUSE MOUNTAIN SKYRIDE,49.371952,-123.098503,2, ,0, 
4338,54291,SB NANCY GREENE AT N GROUSEWOODS DR,NANCY GREENE WAY @ N GROUSEWOODS DR,49.368511,-123.100235,2, ,0, 
4339,54292,SB NANCY GREENE NS S GROUSEWOODS DR,NANCY GREENE WAY @ S GROUSEWOODS DR,49.366034,-123.102147,2, ,0, 
4340,54293,SB NANCY GREENE NS BLUE GROUSE WAY,NANCY GREENE WAY @ BLUE GROUSE WAY,49.363714,-123.103489,2, ,0, 
4341,58049,SB CAPILANO RD AT CLEMENTS AV,CAPILANO RD @ CLEMENTS AV,49.357676,-123.106810,2, ,0, 
4342,54548,EB CLEMENTS AV FS CAPILANO RD,CLEMENTS AV @ CAPILANO RD,49.357897,-123.106383,2, ,0, 
4343,54295,EB CLEMENTS AV AT 1000 BLOCK,CLEMENTS AV @ 1000 BLOCK,49.357912,-123.104347,2, ,0, 
4344,54296,EB CLEMENTS AV NS CLIFFRIDGE AV,CLEMENTS AV @ CLIFFRIDGE AV,49.357952,-123.100113,2, ,0, 
4345,54297,SB CLIFFRIDGE AV NS MONTROYAL BLVD,CLIFFRIDGE AV @ MONTROYAL BLVD,49.356401,-123.100184,2, ,0, 
4346,54298,WB MONTROYAL BLVD FS BELVEDERE DR,MONTROYAL BLVD @ BELVEDERE DR,49.356283,-123.103278,2, ,0, 
4347,54299,SB CAPILANO RD FS TEVIOT PL,CAPILANO RD @ TEVIOT PL,49.354413,-123.106768,2, ,0, 
4348,54300,SB CAPILANO RD NS HANDSWORTH RD,CAPILANO RD @ HANDSWORTH RD,49.352578,-123.107380,2, ,0, 
4349,54301,SB CAPILANO RD FS EDGEWOOD RD,CAPILANO RD @ EDGEWOOD RD,49.350752,-123.107993,2, ,0, 
4350,54302,SB CAPILANO RD FS ELDON RD,CAPILANO RD @ ELDON RD,49.346858,-123.111414,2, ,0, 
4352,54304,NB CAPILANO RD AT SUSPENSION BRIDGE,CAPILANO RD @ CAPILANO SUSPENSION BRIDGE,49.343215,-123.113059,2, ,0, 
4353,54305,EB EDGEMONT BLVD FS RIVIERE PL,EDGEMONT BLVD @ RIVIERE PL,49.343421,-123.111324,2, ,0, 
4354,54306,EB EDGEMONT BLVD FS SUNSET BLVD,EDGEMONT BLVD @ SUNSET BLVD,49.340927,-123.106802,2, ,0, 
4355,54307,EB EDGEMONT BLVD FS RIDGEWOOD DR,EDGEMONT BLVD @ RIDGEWOOD DR,49.339083,-123.104239,2, ,0, 
4356,54308,EB EDGEMONT BLVD FS HIGHLAND BLVD,EDGEMONT BLVD @ HIGHLAND BLVD,49.337194,-123.101663,2, ,0, 
4357,54309,EB W QUEENS RD FS EDGEMONT BLVD,W QUEENS RD @ EDGEMONT BLVD,49.336560,-123.100342,2, ,0, 
4358,54310,EB W QUEENS RD AT GRIFFIN PL,W QUEENS RD @ GRIFFIN PL,49.336512,-123.094630,2, ,0, 
4359,54311,EB W QUEENS RD AT BEWICKE AV,W QUEENS RD @ BEWICKE AV,49.336477,-123.090939,2, ,0, 
4360,54312,EB W QUEENS RD FS WESTVIEW DR,W QUEENS RD @ WESTVIEW DR,49.336468,-123.087628,2, ,0, 
4361,54313,EB W QUEENS RD FS LARSON RD,W QUEENS RD @ LARSON RD,49.336451,-123.084046,2, ,0, 
4362,54314,EB W QUEENS RD FS JONES AV,W QUEENS RD @ JONES AV,49.336441,-123.080952,2, ,0, 
4363,54315,EB W QUEENS RD FS MAHON AV,W QUEENS RD @ MAHON AV,49.336430,-123.078225,2, ,0, 
4364,54316,EB W QUEENS RD FS CHESTERFIELD AV,W QUEENS RD @ CHESTERFIELD AV,49.336431,-123.074670,2, ,0, 
4365,54317,EB E KEITH RD FS LONSDALE AV,E KEITH RD @ LONSDALE AV,49.316238,-123.073681,2, ,0, 
4366,54318,EB E KEITH RD FS SNT GEORGES AV,E KEITH RD @ SNT GEORGES AV,49.315245,-123.070257,2, ,0, 
4367,54319,EB E KEITH RD FS SNT ANDREWS AV,E KEITH RD @ SNT ANDREWS AV,49.313904,-123.067197,2, ,0, 
4368,54320,EB E KEITH RD FS SNT DAVIDS AV,E KEITH RD @ SNT DAVIDS AV,49.313498,-123.065472,2, ,0, 
4369,54321,EB E KEITH RD FS RIDGEWAY AV,E KEITH RD @ RIDGEWAY AV,49.313478,-123.062800,2, ,0, 
4370,54322,EB E KEITH RD FS MOODY AV,E KEITH RD @ MOODY AV,49.313431,-123.059694,2, ,0, 
4371,59226,EB E KEITH RD FS E GRAND BLVD,E KEITH RD @ E GRAND BLVD,49.313398,-123.056153,2, ,0, 
4372,54324,EB E KEITH RD FS SUTHERLAND AV,E KEITH RD @ SUTHERLAND AV,49.313373,-123.053902,2, ,0, 
4373,54325,EB E KEITH RD FS HENDRY AV,E KEITH RD @ HENDRY AV,49.313343,-123.051555,2, ,0, 
4374,54326,EB E KEITH RD FS ADDERLEY ST,E KEITH RD @ ADDERLEY ST,49.313305,-123.048516,2, ,0, 
4375,54327,EB E KEITH RD FS CLOVERLEY ST,E KEITH RD @ CLOVERLEY ST,49.313239,-123.045668,2, ,0, 
4376,54328,EB E KEITH RD FS SHAVINGTON ST,E KEITH RD @ SHAVINGTON ST,49.313209,-123.043145,2, ,0, 
4381,54333,PHIBBS EXCHANGE BAY 11,PHIBBS EXCHANGE @ BAY 11,49.305149,-123.028454,2, ,0, 
4384,54336,WB E KEITH RD FS BROOKSBANK AV,E KEITH RD @ BROOKSBANK AV,49.313370,-123.040758,2, ,0, 
4385,54337,WB E KEITH RD FS SHAVINGTON ST,E KEITH RD @ SHAVINGTON ST,49.313371,-123.044095,2, ,0, 
4386,54338,WB E KEITH RD FS CLOVERLEY ST,E KEITH RD @ CLOVERLEY ST,49.313437,-123.046632,2, ,0, 
4387,54339,WB E KEITH RD FS ADDERLEY ST,E KEITH RD @ ADDERLEY ST,49.313485,-123.049358,2, ,0, 
4388,54340,WB E KEITH RD FS HENDRY AV,E KEITH RD @ HENDRY AV,49.313523,-123.052397,2, ,0, 
4389,54341,WB E KEITH RD NS SUTHERLAND AV,E KEITH RD @ SUTHERLAND AV,49.313545,-123.054554,2, ,0, 
4390,54342,WB E KEITH RD NS E GRAND BLVD,E KEITH RD @ E GRAND BLVD,49.313567,-123.056317,2, ,0, 
4391,54343,WB E KEITH RD FS W GRAND BLVD,E KEITH RD @ W GRAND BLVD,49.313590,-123.058121,2, ,0, 
4392,54344,WB E KEITH RD FS MOODY AV,E KEITH RD @ MOODY AV,49.313602,-123.060536,2, ,0, 
4393,54345,WB E KEITH RD FS RIDGEWAY AV,E KEITH RD @ RIDGEWAY AV,49.313649,-123.063642,2, ,0, 
4394,54346,WB E KEITH RD FS SNT ANDREWS AV,E KEITH RD @ SNT ANDREWS AV,49.314541,-123.067581,2, ,0, 
4395,54347,WB E KEITH RD FS SNT GEORGES AV,E KEITH RD @ SNT GEORGES AV,49.315873,-123.070600,2, ,0, 
4396,54348,EB E 13 ST FS LONSDALE AV,E 13 ST @ LONSDALE AV,49.319881,-123.071939,2, ,0, 
4397,54349,WB E 15 ST FS SNT GEORGES AV,E 15 ST @ SNT GEORGES AV,49.322121,-123.069606,2, ,0, 
4398,54350,WB W QUEENS RD FS LONSDALE AV,W QUEENS RD @ LONSDALE AV,49.336601,-123.072392,2, ,0, 
4399,54351,WB W QUEENS RD FS CHESTERFIELD AV,W QUEENS RD @ CHESTERFIELD AV,49.336597,-123.077453,2, ,0, 
4400,54352,WB W QUEENS RD FS MAHON AV,W QUEENS RD @ MAHON AV,49.336599,-123.080003,2, ,0, 
4401,54353,WB W QUEENS RD FS JONES AV,W QUEENS RD @ JONES AV,49.336609,-123.082772,2, ,0, 
4402,54354,WB W QUEENS RD FS STANLEY AV,W QUEENS RD @ STANLEY AV,49.336629,-123.085702,2, ,0, 
4403,54355,WB W QUEENS RD NS DELBROOK AV,W QUEENS RD @ DELBROOK AV,49.336632,-123.087806,2, ,0, 
4404,54356,WB W QUEENS RD NS DEL RIO DR,W QUEENS RD @ DEL RIO DR,49.336663,-123.092813,2, ,0, 
4405,54357,WB W QUEENS RD FS THORNCLIFFE DR,W QUEENS RD @ THORNCLIFFE DR,49.336699,-123.096273,2, ,0, 
4406,54358,WB W QUEENS RD FS COLWOOD DR,W QUEENS RD @ COLWOOD DR,49.336712,-123.098064,2, ,0, 
4407,54359,SB HIGHLAND BLVD FS WOODBINE DR,HIGHLAND BLVD @ WOODBINE DR,49.337860,-123.101396,2, ,0, 
4409,54361,WB EDGEMONT BLVD FS SUNSET BLVD,EDGEMONT BLVD @ SUNSET BLVD,49.341464,-123.107118,2, ,0, 
4410,54362,WB EDGEMONT BLVD NS CAPILANO RD,EDGEMONT BLVD @ CAPILANO RD,49.343829,-123.111937,2, ,0, 
4412,54364,WB RIDGEWOOD DR FS NORCROSS WAY,RIDGEWOOD DR @ NORCROSS WAY,49.339577,-123.113158,2, ,0, 
4414,54365,NB CAPILANO RD FS EDGEMONT BLVD,CAPILANO RD @ EDGEMONT BLVD,49.344003,-123.111775,2, ,0, 
4415,54366,NB CAPILANO RD FS MOUNT CROWN RD,CAPILANO RD @ MT CROWN RD,49.345601,-123.110999,2, ,0, 
4416,54367,NB CAPILANO RD FS ELDON RD,CAPILANO RD @ ELDON RD,49.347433,-123.111201,2, ,0, 
4417,54368,NB CAPILANO RD FS EDGEWOOD RD,CAPILANO RD @ EDGEWOOD RD,49.351045,-123.107642,2, ,0, 
4418,54369,NB CAPILANO RD FS HANDSWORTH RD,CAPILANO RD @ HANDSWORTH RD,49.352871,-123.107029,2, ,0, 
4419,54370,NB CAPILANO RD FS MONTROYAL BLVD,CAPILANO RD @ MONTROYAL BLVD,49.356466,-123.106089,2, ,0, 
4420,54371,NB NANCY GREENE WAY FS PROSPECT AV,NANCY GREENE WAY @ PROSPECT AV,49.359129,-123.105943,2, ,0, 
4421,54372,NB NANCY GREENE FS BLUE GROUSE WAY,NANCY GREENE WAY @ BLUE GROUSE WAY,49.364007,-123.103111,2, ,0, 
4422,54373,NB NANCY GREENE FS S GROUSEWOODS DR,NANCY GREENE WAY @ S GROUSEWOODS DR,49.366273,-123.101700,2, ,0, 
4423,54374,NB NANCY GREENE FS N GROUSEWOODS DR,NANCY GREENE WAY @ N GROUSEWOODS DR,49.368777,-123.099816,2, ,0, 
4424,54375,WB W ESPLANADE FS ROGERS AV,W ESPLANADE @ ROGERS AV,49.311761,-123.080802,2, ,0, 
4425,54376,WB W ESPLANADE FS SEMISCH AV,W ESPLANADE @ SEMISCH AV,49.313292,-123.084392,2, ,0, 
4426,54377,NB FORBES AV FS W 1 ST,FORBES AV @ W 1 ST,49.315239,-123.085788,2, ,0, 
4427,54378,WB MARINE DR FS BEWICKE AV,MARINE DR @ BEWICKE AV,49.320246,-123.091692,2, ,0, 
4429,54380,WB MARINE DR FS FELL AV,MARINE DR @ FELL AV,49.321394,-123.094941,2, ,0, 
4430,54381,WB MARINE DR NS HANES AV,MARINE DR @ HANES AV,49.322290,-123.097457,2, ,0, 
4432,54383,NB MACKAY AV FS MARINE DR,MACKAY AV @ MARINE DR,49.323802,-123.101021,2, ,0, 
4433,54384,NB MACKAY AV AT W 19 ST,MACKAY AV @ W 19 ST,49.326603,-123.100482,2, ,0, 
4434,54385,NB MACKAY AV AT 2000 BLOCK,MACKAY AV @ 2000 BLOCK,49.327696,-123.100639,2, ,0, 
4435,54386,WB W 22 ST NS CORTELL ST,W 22 ST @ CORTELL ST,49.329914,-123.103095,2, ,0, 
4436,54387,WB W 22 ST FS LLOYD AV,W 22 ST @ LLOYD AV,49.329953,-123.105184,2, ,0, 
4437,54388,WB W 22 ST FS PEMBERTON AV,W 22 ST @ PEMBERTON AV,49.329991,-123.107979,2, ,0, 
4438,54389,WB W 22 ST FS PHILIP AV,W 22 ST @ PHILIP AV,49.330047,-123.113542,2, ,0, 
4439,54390,EB W 22 ST FS PHILIP AV,W 22 ST @ PHILIP AV,49.329877,-123.112714,2, ,0, 
4440,54391,NB CAPILANO RD FS WOODS DR,CAPILANO RD @ WOODS DR,49.334955,-123.115773,2, ,0, 
4441,54392,NB CAPILANO RD FS PAISLEY RD,CAPILANO RD @ PAISLEY RD,49.336689,-123.115404,2, ,0, 
4442,54393,EB W 3 ST FS FORBES AV,W 3 ST @ FORBES AV,49.317017,-123.085527,2, ,0, 
4443,54394,EB W 3 ST FS MAHON DR,W 3 ST @ MAHON DR,49.315885,-123.082930,2, ,0, 
4445,54396,SB CAPILANO RD FS EDGEMONT BLVD,CAPILANO RD @ EDGEMONT BLVD,49.343965,-123.112332,2, ,0, 
4446,54397,SB CAPILANO RD AT 3500 BLOCK,CAPILANO RD @ 3500 BLOCK,49.342401,-123.113746,2, ,0, 
4447,54398,SB CAPILANO RD NS RIDGEWOOD DR,CAPILANO RD @ RIDGEWOOD DR,49.339654,-123.114583,2, ,0, 
4448,54399,SB CAPILANO RD FS PAISLEY RD,CAPILANO RD @ PAISLEY RD,49.336387,-123.115769,2, ,0, 
4449,54400,EB W 22 ST FS BRIDGMAN AV,W 22 ST @ BRIDGMAN AV,49.329848,-123.109919,2, ,0, 
4450,54401,EB W 22 ST FS PEMBERTON AV,W 22 ST @ PEMBERTON AV,49.329820,-123.107137,2, ,0, 
4451,54402,EB W 22 ST FS LLOYD AV,W 22 ST @ LLOYD AV,49.329774,-123.104342,2, ,0, 
4452,54403,SB MACKAY AV AT 2100 BLOCK,MACKAY AV @ 2100 BLOCK,49.328769,-123.101826,2, ,0, 
4453,54404,SB MACKAY AV NS W 19 ST,MACKAY AV @ W 19 ST,49.326702,-123.100727,2, ,0, 
4455,61456,EB MARINE DR FS LLOYD AV,MARINE DR @ LLOYD AV,49.323734,-123.104466,2, ,0, 
4456,54407,EB MARINE DR FS HAMILTON AV,MARINE DR @ HAMILTON AV,49.322939,-123.100052,2, ,0, 
4458,54409,EB W ESPLANADE FS SEMISCH AV,W ESPLANADE @ SEMISCH AV,49.312964,-123.084105,2, ,0, 
4459,54410,LONSDALE QUAY BAY 8,LONSDALE QUAY @ BAY 8,49.310771,-123.082641,2, ,0, 
4461,54411,EB MARINE DR AT PARK ROYAL SOUTH,MARINE DR @ PARK ROYAL SOUTH,49.326852,-123.138584,2, ,0, 
4463,54413,EB MARINE DR FS CAPILANO RD,MARINE DR @ CAPILANO RD,49.324022,-123.122103,2, ,0, 
4464,54414,EB MARINE DR FS TATLOW AV,MARINE DR @ TATLOW AV,49.323837,-123.117110,2, ,0, 
4465,54415,EB MARINE DR FS PHILIP AV,MARINE DR @ PHILIP AV,49.323795,-123.112931,2, ,0, 
4466,54416,EB MARINE DR FS BRIDGMAN AV,MARINE DR @ BRIDGMAN AV,49.323775,-123.110137,2, ,0, 
4467,54417,EB MARINE DR FS PEMBERTON AV,MARINE DR @ PEMBERTON AV,49.323747,-123.107328,2, ,0, 
4468,54418,EB MARINE DR NS LLOYD AV,MARINE DR @ LLOYD AV,49.323726,-123.105117,2, ,0, 
4469,54419,SB CHESTERFIELD AV FS W 3 ST,CHESTERFIELD AV @ W 3 ST,49.314606,-123.080494,2, ,0, 
4470,54420,SB CHESTERFIELD AV FS W 1 ST,CHESTERFIELD AV @ W 1 ST,49.312970,-123.082166,2, ,0, 
4471,54421,LONSDALE QUAY BAY 4,LONSDALE QUAY @ BAY 4,49.310689,-123.082749,2, ,0, 
4472,54422,NB LILLOOET RD FS MT SEYMOUR PKY,LILLOOET RD @ MT SEYMOUR PKY,49.312587,-123.025007,2, ,0, 
4473,54423,CAPILANO UNIVERSITY BAY 5,CAPILANO UNIVERSITY @ BAY 5,49.317574,-123.020818,2, ,0, 
4474,54424,PHIBBS EXCHANGE BAY 10,PHIBBS EXCHANGE @ BAY 10,49.305471,-123.028557,2, ,0, 
4475,54425,LONSDALE QUAY BAY 5,LONSDALE QUAY @ BAY 5,49.310359,-123.082849,2, ,0, 
4476,54426,NB CHESTERFIELD AV FS W 1 ST,CHESTERFIELD AV @ W 1 ST,49.313345,-123.081476,2, ,0, 
4477,54427,NB CHESTERFIELD AV FS W 2 ST,CHESTERFIELD AV @ W 2 ST,49.314196,-123.080613,2, ,0, 
4478,54428,WB MARINE DR FS MACKAY AV,MARINE DR @ MACKAY AV,49.323942,-123.102540,2, ,0, 
4485,54435,WB MARINE DR FS PEMBERTON AV,MARINE DR @ PEMBERTON AV,49.323918,-123.108171,2, ,0, 
4487,54437,WB MARINE DR FS PHILIP AV,MARINE DR @ PHILIP AV,49.323965,-123.113774,2, ,0, 
4488,54438,WB MARINE DR FS BOWSER AV,MARINE DR @ BOWSER AV,49.323993,-123.116555,2, ,0, 
4489,54439,WB MARINE DR FS GARDEN AV,MARINE DR @ GARDEN AV,49.324030,-123.119376,2, ,0, 
4491,54441,WB MARINE DR AT PARK ROYAL NORTH-,MARINE DR @ PARK ROYAL NORTH,49.327117,-123.138029,2, ,0, 
4492,58426,PARK ROYAL SOUTH AT MARINE DR,PARK ROYAL SOUTH @ MARINE DR,49.326715,-123.140944,2, ,0, 
4494,54444,WB W GEORGIA ST FS HOMER ST,W GEORGIA ST @ HOMER ST,49.280758,-123.115318,1, ,0, 
4495,58504,WB W GEORGIA ST FS SEYMOUR ST,W GEORGIA ST @ SEYMOUR ST,49.282185,-123.117523,1, ,0, 
4496,54446,WB W GEORGIA ST FS BURRARD ST-,W GEORGIA ST @ BURRARD ST,49.284650,-123.121296,1, ,0, 
4497,54447,WB W GEORGIA ST FS BUTE ST-,W GEORGIA ST @ BUTE ST,49.287381,-123.125531,1, ,0, 
4498,58505,WB W GEORGIA ST FS BROUGHTON ST--,W GEORGIA ST @ BROUGHTON ST,49.289329,-123.128589,1, ,0, 
